pc_time,packet_type,esp_millis,steer,throttle,brake,mode_id,fault_flag,status_text,raw_line
2026-04-23 16:31:12.230,UNKNOWN,,,,,,,,"RAWBYTE,11997,16,22"
2026-04-23 16:31:12.255,UNKNOWN,,,,,,,,"RAWBYTE,12018,0a,10"
2026-04-23 16:31:12.271,UNKNOWN,,,,,,,,"RAWBYTE,12038,2c,44"
2026-04-23 16:31:12.290,UNKNOWN,,,,,,,,"RAWBYTE,12059,16,22"
2026-04-23 16:31:12.315,UNKNOWN,,,,,,,,"RAWBYTE,12079,21,33"
2026-04-23 16:31:12.333,UNKNOWN,,,,,,,,"RAWBYTE,12100,02,2"
2026-04-23 16:31:12.355,UNKNOWN,,,,,,,,"RAWBYTE,12121,16,22"
2026-04-23 16:31:12.374,UNKNOWN,,,,,,,,"RAWBYTE,12141,0b,11"
2026-04-23 16:31:12.394,UNKNOWN,,,,,,,,"RAWBYTE,12162,2c,44"
2026-04-23 16:31:12.415,UNKNOWN,,,,,,,,"RAWBYTE,12182,01,1"
2026-04-23 16:31:12.436,UNKNOWN,,,,,,,,"RAWBYTE,12203,21,33"
2026-04-23 16:31:12.456,UNKNOWN,,,,,,,,"RAWBYTE,12224,02,2"
2026-04-23 16:31:12.477,UNKNOWN,,,,,,,,"RAWBYTE,12244,16,22"
2026-04-23 16:31:12.497,UNKNOWN,,,,,,,,"RAWBYTE,12264,0a,10"
2026-04-23 16:31:12.516,UNKNOWN,,,,,,,,"RAWBYTE,12284,21,33"
2026-04-23 16:31:12.538,UNKNOWN,,,,,,,,"RAWBYTE,12305,2c,44"
2026-04-23 16:31:12.559,UNKNOWN,,,,,,,,"RAWBYTE,12326,01,1"
2026-04-23 16:31:12.578,UNKNOWN,,,,,,,,"RAWBYTE,12346,0a,10"
2026-04-23 16:31:12.599,UNKNOWN,,,,,,,,"RAWBYTE,12366,0b,11"
2026-04-23 16:31:12.619,UNKNOWN,,,,,,,,"RAWBYTE,12387,2c,44"
2026-04-23 16:31:12.641,UNKNOWN,,,,,,,,"RAWBYTE,12407,01,1"
2026-04-23 16:31:12.660,UNKNOWN,,,,,,,,"RAWBYTE,12428,21,33"
2026-04-23 16:31:12.681,UNKNOWN,,,,,,,,"RAWBYTE,12448,2c,44"
2026-04-23 16:31:12.712,UNKNOWN,,,,,,,,"RAWBYTE,12469,01,1"
2026-04-23 16:31:12.728,UNKNOWN,,,,,,,,"RAWBYTE,12489,0b,11"
2026-04-23 16:31:12.742,UNKNOWN,,,,,,,,"RAWBYTE,12510,2c,44"
2026-04-23 16:31:12.763,UNKNOWN,,,,,,,,"RAWBYTE,12530,01,1"
2026-04-23 16:31:12.791,UNKNOWN,,,,,,,,"RAWBYTE,12551,0a,10"
2026-04-23 16:31:12.807,UNKNOWN,,,,,,,,"RAWBYTE,12571,21,33"
2026-04-23 16:31:12.837,UNKNOWN,,,,,,,,"RAWBYTE,12592,16,22"
2026-04-23 16:31:12.847,UNKNOWN,,,,,,,,"RAWBYTE,12612,0a,10"
2026-04-23 16:31:12.866,UNKNOWN,,,,,,,,"RAWBYTE,12633,02,2"
2026-04-23 16:31:12.886,UNKNOWN,,,,,,,,"RAWBYTE,12653,16,22"
2026-04-23 16:31:12.906,UNKNOWN,,,,,,,,"RAWBYTE,12674,21,33"
2026-04-23 16:31:12.927,UNKNOWN,,,,,,,,"RAWBYTE,12694,02,2"
2026-04-23 16:31:12.947,UNKNOWN,,,,,,,,"RAWBYTE,12715,16,22"
2026-04-23 16:31:12.968,UNKNOWN,,,,,,,,"RAWBYTE,12735,01,1"
2026-04-23 16:31:12.993,UNKNOWN,,,,,,,,"RAWBYTE,12756,21,33"
2026-04-23 16:31:13.023,UNKNOWN,,,,,,,,"RAWBYTE,12776,2c,44"
2026-04-23 16:31:13.031,UNKNOWN,,,,,,,,"RAWBYTE,12797,01,1"
2026-04-23 16:31:13.052,UNKNOWN,,,,,,,,"RAWBYTE,12817,21,33"
2026-04-23 16:31:13.070,UNKNOWN,,,,,,,,"RAWBYTE,12838,0b,11"
2026-04-23 16:31:13.091,UNKNOWN,,,,,,,,"RAWBYTE,12858,2c,44"
2026-04-23 16:31:13.111,UNKNOWN,,,,,,,,"RAWBYTE,12879,16,22"
2026-04-23 16:31:13.132,UNKNOWN,,,,,,,,"RAWBYTE,12899,21,33"
2026-04-23 16:31:13.153,UNKNOWN,,,,,,,,"RAWBYTE,12920,02,2"
2026-04-23 16:31:13.173,UNKNOWN,,,,,,,,"RAWBYTE,12940,01,1"
2026-04-23 16:31:13.193,UNKNOWN,,,,,,,,"RAWBYTE,12961,21,33"
2026-04-23 16:31:13.214,UNKNOWN,,,,,,,,"RAWBYTE,12981,02,2"
2026-04-23 16:31:13.234,UNKNOWN,,,,,,,,"RAWBYTE,13002,16,22"
2026-04-23 16:31:13.255,UNKNOWN,,,,,,,,"RAWBYTE,13022,0a,10"
2026-04-23 16:31:13.275,UNKNOWN,,,,,,,,"RAWBYTE,13043,0b,11"
2026-04-23 16:31:13.296,UNKNOWN,,,,,,,,"RAWBYTE,13063,2c,44"
2026-04-23 16:31:13.323,UNKNOWN,,,,,,,,"RAWBYTE,13084,01,1"
2026-04-23 16:31:13.336,UNKNOWN,,,,,,,,"RAWBYTE,13104,0b,11"
2026-04-23 16:31:13.357,UNKNOWN,,,,,,,,"RAWBYTE,13125,2c,44"
2026-04-23 16:31:13.377,UNKNOWN,,,,,,,,"RAWBYTE,13145,0a,10"
2026-04-23 16:31:13.399,UNKNOWN,,,,,,,,"RAWBYTE,13166,21,33"
2026-04-23 16:31:13.420,UNKNOWN,,,,,,,,"RAWBYTE,13187,0b,11"
2026-04-23 16:31:13.440,UNKNOWN,,,,,,,,"RAWBYTE,13207,0b,11"
2026-04-23 16:31:13.460,UNKNOWN,,,,,,,,"RAWBYTE,13227,2c,44"
2026-04-23 16:31:13.479,UNKNOWN,,,,,,,,"RAWBYTE,13248,01,1"
2026-04-23 16:31:13.511,UNKNOWN,,,,,,,,"RAWBYTE,13268,0a,10"
2026-04-23 16:31:13.526,UNKNOWN,,,,,,,,"RAWBYTE,13289,21,33"
2026-04-23 16:31:13.555,UNKNOWN,,,,,,,,"RAWBYTE,13309,2c,44"
2026-04-23 16:31:13.565,UNKNOWN,,,,,,,,"RAWBYTE,13330,01,1"
2026-04-23 16:31:13.583,UNKNOWN,,,,,,,,"RAWBYTE,13350,21,33"
2026-04-23 16:31:13.603,UNKNOWN,,,,,,,,"RAWBYTE,13371,0b,11"
2026-04-23 16:31:13.624,UNKNOWN,,,,,,,,"RAWBYTE,13391,02,2"
2026-04-23 16:31:13.644,UNKNOWN,,,,,,,,"RAWBYTE,13412,16,22"
2026-04-23 16:31:13.665,UNKNOWN,,,,,,,,"RAWBYTE,13432,21,33"
2026-04-23 16:31:13.700,UNKNOWN,,,,,,,,"RAWBYTE,13453,0b,11"
2026-04-23 16:31:13.715,UNKNOWN,,,,,,,,"RAWBYTE,13473,16,22"
2026-04-23 16:31:13.731,UNKNOWN,,,,,,,,"RAWBYTE,13494,21,33"
2026-04-23 16:31:13.746,UNKNOWN,,,,,,,,"RAWBYTE,13514,0b,11"
2026-04-23 16:31:13.768,UNKNOWN,,,,,,,,"RAWBYTE,13535,16,22"
2026-04-23 16:31:13.788,UNKNOWN,,,,,,,,"RAWBYTE,13555,0a,10"
2026-04-23 16:31:13.808,UNKNOWN,,,,,,,,"RAWBYTE,13576,0b,11"
2026-04-23 16:31:13.829,UNKNOWN,,,,,,,,"RAWBYTE,13596,0b,11"
2026-04-23 16:31:13.849,UNKNOWN,,,,,,,,"RAWBYTE,13617,2c,44"
2026-04-23 16:31:13.870,UNKNOWN,,,,,,,,"RAWBYTE,13637,01,1"
2026-04-23 16:31:13.890,UNKNOWN,,,,,,,,"RAWBYTE,13658,21,33"
2026-04-23 16:31:13.910,UNKNOWN,,,,,,,,"RAWBYTE,13678,2c,44"
2026-04-23 16:31:13.931,UNKNOWN,,,,,,,,"RAWBYTE,13699,01,1"
2026-04-23 16:31:13.952,UNKNOWN,,,,,,,,"RAWBYTE,13719,21,33"
2026-04-23 16:31:13.977,UNKNOWN,,,,,,,,"RAWBYTE,13740,02,2"
2026-04-23 16:31:13.993,UNKNOWN,,,,,,,,"RAWBYTE,13760,16,22"
2026-04-23 16:31:14.013,UNKNOWN,,,,,,,,"RAWBYTE,13781,0b,11"
2026-04-23 16:31:14.038,UNKNOWN,,,,,,,,"RAWBYTE,13801,2c,44"
2026-04-23 16:31:14.055,UNKNOWN,,,,,,,,"RAWBYTE,13822,01,1"
2026-04-23 16:31:14.087,UNKNOWN,,,,,,,,"RAWBYTE,13842,21,33"
2026-04-23 16:31:14.095,UNKNOWN,,,,,,,,"RAWBYTE,13863,02,2"
2026-04-23 16:31:14.118,UNKNOWN,,,,,,,,"RAWBYTE,13883,16,22"
2026-04-23 16:31:14.136,UNKNOWN,,,,,,,,"RAWBYTE,13904,21,33"
2026-04-23 16:31:14.156,UNKNOWN,,,,,,,,"RAWBYTE,13924,2c,44"
2026-04-23 16:31:14.177,UNKNOWN,,,,,,,,"RAWBYTE,13944,0a,10"
2026-04-23 16:31:14.198,UNKNOWN,,,,,,,,"RAWBYTE,13965,0b,11"
2026-04-23 16:31:14.218,UNKNOWN,,,,,,,,"RAWBYTE,13986,02,2"
2026-04-23 16:31:14.238,UNKNOWN,,,,,,,,"RAWBYTE,14006,01,1"
2026-04-23 16:31:14.260,UNKNOWN,,,,,,,,"RAWBYTE,14026,21,33"
2026-04-23 16:31:14.279,UNKNOWN,,,,,,,,"RAWBYTE,14047,2c,44"
2026-04-23 16:31:14.300,UNKNOWN,,,,,,,,"RAWBYTE,14068,01,1"
2026-04-23 16:31:14.320,UNKNOWN,,,,,,,,"RAWBYTE,14088,0a,10"
2026-04-23 16:31:14.341,UNKNOWN,,,,,,,,"RAWBYTE,14108,0b,11"
2026-04-23 16:31:14.361,UNKNOWN,,,,,,,,"RAWBYTE,14129,2c,44"
2026-04-23 16:31:14.382,UNKNOWN,,,,,,,,"RAWBYTE,14149,01,1"
2026-04-23 16:31:14.405,UNKNOWN,,,,,,,,"RAWBYTE,14170,0b,11"
2026-04-23 16:31:14.423,UNKNOWN,,,,,,,,"RAWBYTE,14190,02,2"
2026-04-23 16:31:14.444,UNKNOWN,,,,,,,,"RAWBYTE,14211,01,1"
2026-04-23 16:31:14.464,UNKNOWN,,,,,,,,"RAWBYTE,14231,21,33"
2026-04-23 16:31:14.485,UNKNOWN,,,,,,,,"RAWBYTE,14252,02,2"
2026-04-23 16:31:14.504,UNKNOWN,,,,,,,,"RAWBYTE,14272,16,22"
2026-04-23 16:31:14.525,UNKNOWN,,,,,,,,"RAWBYTE,14293,01,1"
2026-04-23 16:31:14.546,UNKNOWN,,,,,,,,"RAWBYTE,14313,21,33"
2026-04-23 16:31:14.568,UNKNOWN,,,,,,,,"RAWBYTE,14334,0b,11"
2026-04-23 16:31:14.587,UNKNOWN,,,,,,,,"RAWBYTE,14354,16,22"
2026-04-23 16:31:14.607,UNKNOWN,,,,,,,,"RAWBYTE,14375,0a,10"
2026-04-23 16:31:14.627,UNKNOWN,,,,,,,,"RAWBYTE,14395,21,33"
2026-04-23 16:31:14.647,UNKNOWN,,,,,,,,"RAWBYTE,14416,0b,11"
2026-04-23 16:31:14.668,UNKNOWN,,,,,,,,"RAWBYTE,14436,16,22"
2026-04-23 16:31:14.689,UNKNOWN,,,,,,,,"RAWBYTE,14457,0a,10"
2026-04-23 16:31:14.710,UNKNOWN,,,,,,,,"RAWBYTE,14477,0b,11"
2026-04-23 16:31:14.730,UNKNOWN,,,,,,,,"RAWBYTE,14498,16,22"
2026-04-23 16:31:14.751,UNKNOWN,,,,,,,,"RAWBYTE,14518,01,1"
2026-04-23 16:31:14.771,UNKNOWN,,,,,,,,"RAWBYTE,14539,0b,11"
2026-04-23 16:31:14.792,UNKNOWN,,,,,,,,"RAWBYTE,14559,2c,44"
2026-04-23 16:31:14.812,UNKNOWN,,,,,,,,"RAWBYTE,14580,01,1"
2026-04-23 16:31:14.833,UNKNOWN,,,,,,,,"RAWBYTE,14600,21,33"
2026-04-23 16:31:14.853,UNKNOWN,,,,,,,,"RAWBYTE,14621,0b,11"
2026-04-23 16:31:14.882,UNKNOWN,,,,,,,,"RAWBYTE,14641,2c,44"
2026-04-23 16:31:14.894,UNKNOWN,,,,,,,,"RAWBYTE,14661,21,33"
2026-04-23 16:31:14.914,UNKNOWN,,,,,,,,"RAWBYTE,14682,21,33"
2026-04-23 16:31:14.934,UNKNOWN,,,,,,,,"RAWBYTE,14703,02,2"
2026-04-23 16:31:14.955,UNKNOWN,,,,,,,,"RAWBYTE,14723,01,1"
2026-04-23 16:31:14.976,UNKNOWN,,,,,,,,"RAWBYTE,14743,21,33"
2026-04-23 16:31:14.996,UNKNOWN,,,,,,,,"RAWBYTE,14764,0b,11"
2026-04-23 16:31:15.016,UNKNOWN,,,,,,,,"RAWBYTE,14785,2c,44"
2026-04-23 16:31:15.038,UNKNOWN,,,,,,,,"RAWBYTE,14805,16,22"
2026-04-23 16:31:15.058,UNKNOWN,,,,,,,,"RAWBYTE,14826,0a,10"
2026-04-23 16:31:15.078,UNKNOWN,,,,,,,,"RAWBYTE,14846,21,33"
2026-04-23 16:31:15.099,UNKNOWN,,,,,,,,"RAWBYTE,14866,02,2"
2026-04-23 16:31:15.119,UNKNOWN,,,,,,,,"RAWBYTE,14887,2c,44"
2026-04-23 16:31:15.146,UNKNOWN,,,,,,,,"RAWBYTE,14908,0a,10"
2026-04-23 16:31:15.161,UNKNOWN,,,,,,,,"RAWBYTE,14928,0b,11"
2026-04-23 16:31:15.181,UNKNOWN,,,,,,,,"RAWBYTE,14949,16,22"
2026-04-23 16:31:15.201,UNKNOWN,,,,,,,,"RAWBYTE,14969,16,22"
2026-04-23 16:31:15.222,UNKNOWN,,,,,,,,"RAWBYTE,14990,0a,10"
2026-04-23 16:31:15.243,UNKNOWN,,,,,,,,"RAWBYTE,15010,0b,11"
2026-04-23 16:31:15.263,UNKNOWN,,,,,,,,"RAWBYTE,15031,16,22"
2026-04-23 16:31:15.285,UNKNOWN,,,,,,,,"RAWBYTE,15051,01,1"
2026-04-23 16:31:15.305,UNKNOWN,,,,,,,,"RAWBYTE,15072,21,33"
2026-04-23 16:31:15.332,UNKNOWN,,,,,,,,"RAWBYTE,15092,16,22"
2026-04-23 16:31:15.344,UNKNOWN,,,,,,,,"RAWBYTE,15113,21,33"
2026-04-23 16:31:15.366,UNKNOWN,,,,,,,,"RAWBYTE,15133,2c,44"
2026-04-23 16:31:15.387,UNKNOWN,,,,,,,,"RAWBYTE,15154,0a,10"
2026-04-23 16:31:15.407,UNKNOWN,,,,,,,,"RAWBYTE,15174,21,33"
2026-04-23 16:31:15.428,UNKNOWN,,,,,,,,"RAWBYTE,15195,2c,44"
2026-04-23 16:31:15.448,UNKNOWN,,,,,,,,"RAWBYTE,15215,16,22"
2026-04-23 16:31:15.468,UNKNOWN,,,,,,,,"RAWBYTE,15236,21,33"
2026-04-23 16:31:15.490,UNKNOWN,,,,,,,,"RAWBYTE,15256,02,2"
2026-04-23 16:31:15.509,UNKNOWN,,,,,,,,"RAWBYTE,15277,16,22"
2026-04-23 16:31:15.530,UNKNOWN,,,,,,,,"RAWBYTE,15297,01,1"
2026-04-23 16:31:15.550,UNKNOWN,,,,,,,,"RAWBYTE,15318,0a,10"
2026-04-23 16:31:15.582,UNKNOWN,,,,,,,,"RAWBYTE,15338,0b,11"
2026-04-23 16:31:15.598,UNKNOWN,,,,,,,,"RAWBYTE,15359,02,2"
2026-04-23 16:31:15.613,UNKNOWN,,,,,,,,"RAWBYTE,15379,01,1"
2026-04-23 16:31:15.632,UNKNOWN,,,,,,,,"RAWBYTE,15400,0a,10"
2026-04-23 16:31:15.652,UNKNOWN,,,,,,,,"RAWBYTE,15420,0b,11"
2026-04-23 16:31:15.673,UNKNOWN,,,,,,,,"RAWBYTE,15441,16,22"
2026-04-23 16:31:15.694,UNKNOWN,,,,,,,,"RAWBYTE,15462,21,33"
2026-04-23 16:31:15.715,UNKNOWN,,,,,,,,"RAWBYTE,15482,2c,44"
2026-04-23 16:31:15.735,UNKNOWN,,,,,,,,"RAWBYTE,15503,01,1"
2026-04-23 16:31:15.756,UNKNOWN,,,,,,,,"RAWBYTE,15523,21,33"
2026-04-23 16:31:15.776,UNKNOWN,,,,,,,,"RAWBYTE,15544,0b,11"
2026-04-23 16:31:15.796,UNKNOWN,,,,,,,,"RAWBYTE,15564,2c,44"
2026-04-23 16:31:15.820,UNKNOWN,,,,,,,,"RAWBYTE,15584,16,22"
2026-04-23 16:31:15.838,UNKNOWN,,,,,,,,"RAWBYTE,15605,21,33"
2026-04-23 16:31:15.860,UNKNOWN,,,,,,,,"RAWBYTE,15625,2c,44"
2026-04-23 16:31:15.882,UNKNOWN,,,,,,,,"RAWBYTE,15646,01,1"
2026-04-23 16:31:15.899,UNKNOWN,,,,,,,,"RAWBYTE,15666,21,33"
2026-04-23 16:31:15.923,UNKNOWN,,,,,,,,"RAWBYTE,15687,02,2"
2026-04-23 16:31:15.940,UNKNOWN,,,,,,,,"RAWBYTE,15708,16,22"
2026-04-23 16:31:15.960,UNKNOWN,,,,,,,,"RAWBYTE,15728,0a,10"
2026-04-23 16:31:15.980,UNKNOWN,,,,,,,,"RAWBYTE,15748,21,33"
2026-04-23 16:31:16.001,UNKNOWN,,,,,,,,"RAWBYTE,15769,2c,44"
2026-04-23 16:31:16.022,UNKNOWN,,,,,,,,"RAWBYTE,15789,16,22"
2026-04-23 16:31:16.043,UNKNOWN,,,,,,,,"RAWBYTE,15810,0a,10"
2026-04-23 16:31:16.063,UNKNOWN,,,,,,,,"RAWBYTE,15830,21,33"
2026-04-23 16:31:16.083,UNKNOWN,,,,,,,,"RAWBYTE,15851,02,2"
2026-04-23 16:31:16.104,UNKNOWN,,,,,,,,"RAWBYTE,15871,2c,44"
2026-04-23 16:31:16.125,UNKNOWN,,,,,,,,"RAWBYTE,15892,0a,10"
2026-04-23 16:31:16.145,UNKNOWN,,,,,,,,"RAWBYTE,15912,21,33"
2026-04-23 16:31:16.165,UNKNOWN,,,,,,,,"RAWBYTE,15933,2c,44"
2026-04-23 16:31:16.187,UNKNOWN,,,,,,,,"RAWBYTE,15953,21,33"
2026-04-23 16:31:16.214,UNKNOWN,,,,,,,,"RAWBYTE,15974,02,2"
2026-04-23 16:31:16.227,UNKNOWN,,,,,,,,"RAWBYTE,15994,0b,11"
2026-04-23 16:31:16.248,UNKNOWN,,,,,,,,"RAWBYTE,16015,16,22"
2026-04-23 16:31:16.274,UNKNOWN,,,,,,,,"RAWBYTE,16035,21,33"
2026-04-23 16:31:16.288,UNKNOWN,,,,,,,,"RAWBYTE,16056,2c,44"
2026-04-23 16:31:16.309,UNKNOWN,,,,,,,,"RAWBYTE,16076,0a,10"
2026-04-23 16:31:16.329,UNKNOWN,,,,,,,,"RAWBYTE,16097,02,2"
2026-04-23 16:31:16.350,UNKNOWN,,,,,,,,"RAWBYTE,16117,01,1"
2026-04-23 16:31:16.370,UNKNOWN,,,,,,,,"RAWBYTE,16138,0b,11"
2026-04-23 16:31:16.392,UNKNOWN,,,,,,,,"RAWBYTE,16158,16,22"
2026-04-23 16:31:16.411,UNKNOWN,,,,,,,,"RAWBYTE,16179,21,33"
2026-04-23 16:31:16.432,UNKNOWN,,,,,,,,"RAWBYTE,16199,2c,44"
2026-04-23 16:31:16.453,UNKNOWN,,,,,,,,"RAWBYTE,16220,0a,10"
2026-04-23 16:31:16.472,UNKNOWN,,,,,,,,"RAWBYTE,16240,02,2"
2026-04-23 16:31:16.492,UNKNOWN,,,,,,,,"RAWBYTE,16261,01,1"
2026-04-23 16:31:16.514,UNKNOWN,,,,,,,,"RAWBYTE,16281,0b,11"
2026-04-23 16:31:16.535,UNKNOWN,,,,,,,,"RAWBYTE,16301,16,22"
2026-04-23 16:31:16.555,UNKNOWN,,,,,,,,"RAWBYTE,16322,21,33"
2026-04-23 16:31:16.575,UNKNOWN,,,,,,,,"RAWBYTE,16343,2c,44"
2026-04-23 16:31:16.595,UNKNOWN,,,,,,,,"RAWBYTE,16363,0a,10"
2026-04-23 16:31:16.616,UNKNOWN,,,,,,,,"RAWBYTE,16383,02,2"
2026-04-23 16:31:16.637,UNKNOWN,,,,,,,,"RAWBYTE,16404,01,1"
2026-04-23 16:31:16.657,UNKNOWN,,,,,,,,"RAWBYTE,16425,0b,11"
2026-04-23 16:31:16.678,UNKNOWN,,,,,,,,"RAWBYTE,16445,16,22"
2026-04-23 16:31:16.699,UNKNOWN,,,,,,,,"RAWBYTE,16466,21,33"
2026-04-23 16:31:16.719,UNKNOWN,,,,,,,,"RAWBYTE,16486,2c,44"
2026-04-23 16:31:16.740,UNKNOWN,,,,,,,,"RAWBYTE,16507,0a,10"
2026-04-23 16:31:16.760,UNKNOWN,,,,,,,,"RAWBYTE,16527,02,2"
2026-04-23 16:31:16.780,UNKNOWN,,,,,,,,"RAWBYTE,16548,01,1"
2026-04-23 16:31:16.804,UNKNOWN,,,,,,,,"RAWBYTE,16568,0b,11"
2026-04-23 16:31:16.821,UNKNOWN,,,,,,,,"RAWBYTE,16589,16,22"
2026-04-23 16:31:16.842,UNKNOWN,,,,,,,,"RAWBYTE,16609,21,33"
2026-04-23 16:31:16.862,UNKNOWN,,,,,,,,"RAWBYTE,16630,2c,44"
2026-04-23 16:31:16.883,UNKNOWN,,,,,,,,"RAWBYTE,16650,0a,10"
2026-04-23 16:31:16.904,UNKNOWN,,,,,,,,"RAWBYTE,16671,02,2"
2026-04-23 16:31:16.923,UNKNOWN,,,,,,,,"RAWBYTE,16691,01,1"
2026-04-23 16:31:16.944,UNKNOWN,,,,,,,,"RAWBYTE,16712,0b,11"
2026-04-23 16:31:16.964,UNKNOWN,,,,,,,,"RAWBYTE,16732,16,22"
2026-04-23 16:31:16.987,UNKNOWN,,,,,,,,"RAWBYTE,16753,21,33"
2026-04-23 16:31:17.005,UNKNOWN,,,,,,,,"RAWBYTE,16773,2c,44"
2026-04-23 16:31:17.026,UNKNOWN,,,,,,,,"RAWBYTE,16793,0a,10"
2026-04-23 16:31:17.047,UNKNOWN,,,,,,,,"RAWBYTE,16814,02,2"
2026-04-23 16:31:17.067,UNKNOWN,,,,,,,,"RAWBYTE,16835,01,1"
2026-04-23 16:31:17.087,UNKNOWN,,,,,,,,"RAWBYTE,16855,0b,11"
2026-04-23 16:31:17.108,UNKNOWN,,,,,,,,"RAWBYTE,16876,16,22"
2026-04-23 16:31:17.128,UNKNOWN,,,,,,,,"RAWBYTE,16896,21,33"
2026-04-23 16:31:17.149,UNKNOWN,,,,,,,,"RAWBYTE,16916,2c,44"
2026-04-23 16:31:17.169,UNKNOWN,,,,,,,,"RAWBYTE,16937,0a,10"
2026-04-23 16:31:17.190,UNKNOWN,,,,,,,,"RAWBYTE,16957,02,2"
2026-04-23 16:31:17.209,UNKNOWN,,,,,,,,"RAWBYTE,16978,01,1"
2026-04-23 16:31:17.231,UNKNOWN,,,,,,,,"RAWBYTE,16998,0b,11"
2026-04-23 16:31:17.251,UNKNOWN,,,,,,,,"RAWBYTE,17019,16,22"
2026-04-23 16:31:17.272,UNKNOWN,,,,,,,,"RAWBYTE,17039,21,33"
2026-04-23 16:31:17.292,UNKNOWN,,,,,,,,"RAWBYTE,17060,2c,44"
2026-04-23 16:31:17.312,UNKNOWN,,,,,,,,"RAWBYTE,17080,0a,10"
2026-04-23 16:31:17.333,UNKNOWN,,,,,,,,"RAWBYTE,17101,02,2"
2026-04-23 16:31:17.354,UNKNOWN,,,,,,,,"RAWBYTE,17121,01,1"
2026-04-23 16:31:17.374,UNKNOWN,,,,,,,,"RAWBYTE,17142,0b,11"
2026-04-23 16:31:17.395,UNKNOWN,,,,,,,,"RAWBYTE,17162,16,22"
2026-04-23 16:31:17.415,UNKNOWN,,,,,,,,"RAWBYTE,17183,21,33"
2026-04-23 16:31:17.435,UNKNOWN,,,,,,,,"RAWBYTE,17203,2c,44"
2026-04-23 16:31:17.456,UNKNOWN,,,,,,,,"RAWBYTE,17224,0a,10"
2026-04-23 16:31:17.477,UNKNOWN,,,,,,,,"RAWBYTE,17244,02,2"
2026-04-23 16:31:17.499,UNKNOWN,,,,,,,,"RAWBYTE,17265,01,1"
2026-04-23 16:31:17.529,UNKNOWN,,,,,,,,"RAWBYTE,17285,0b,11"
2026-04-23 16:31:17.544,UNKNOWN,,,,,,,,"RAWBYTE,17306,16,22"
2026-04-23 16:31:17.566,UNKNOWN,,,,,,,,"RAWBYTE,17326,21,33"
2026-04-23 16:31:17.579,UNKNOWN,,,,,,,,"RAWBYTE,17347,2c,44"
2026-04-23 16:31:17.600,UNKNOWN,,,,,,,,"RAWBYTE,17367,0a,10"
2026-04-23 16:31:17.620,UNKNOWN,,,,,,,,"RAWBYTE,17388,02,2"
2026-04-23 16:31:17.640,UNKNOWN,,,,,,,,"RAWBYTE,17408,01,1"
2026-04-23 16:31:17.662,UNKNOWN,,,,,,,,"RAWBYTE,17429,0b,11"
2026-04-23 16:31:17.682,UNKNOWN,,,,,,,,"RAWBYTE,17449,16,22"
2026-04-23 16:31:17.702,UNKNOWN,,,,,,,,"RAWBYTE,17470,21,33"
2026-04-23 16:31:17.723,UNKNOWN,,,,,,,,"RAWBYTE,17490,2c,44"
2026-04-23 16:31:17.743,UNKNOWN,,,,,,,,"RAWBYTE,17510,0a,10"
2026-04-23 16:31:17.764,UNKNOWN,,,,,,,,"RAWBYTE,17531,02,2"
2026-04-23 16:31:17.784,UNKNOWN,,,,,,,,"RAWBYTE,17552,01,1"
2026-04-23 16:31:17.805,UNKNOWN,,,,,,,,"RAWBYTE,17572,0b,11"
2026-04-23 16:31:17.825,UNKNOWN,,,,,,,,"RAWBYTE,17592,16,22"
2026-04-23 16:31:17.845,UNKNOWN,,,,,,,,"RAWBYTE,17613,21,33"
2026-04-23 16:31:17.866,UNKNOWN,,,,,,,,"RAWBYTE,17633,2c,44"
2026-04-23 16:31:17.885,UNKNOWN,,,,,,,,"RAWBYTE,17654,0a,10"
2026-04-23 16:31:17.906,UNKNOWN,,,,,,,,"RAWBYTE,17674,02,2"
2026-04-23 16:31:17.926,UNKNOWN,,,,,,,,"RAWBYTE,17695,01,1"
2026-04-23 16:31:17.946,UNKNOWN,,,,,,,,"RAWBYTE,17716,0b,11"
2026-04-23 16:31:17.967,UNKNOWN,,,,,,,,"RAWBYTE,17736,16,22"
2026-04-23 16:31:17.989,UNKNOWN,,,,,,,,"RAWBYTE,17757,21,33"
2026-04-23 16:31:18.009,UNKNOWN,,,,,,,,"RAWBYTE,17777,2c,44"
2026-04-23 16:31:18.030,UNKNOWN,,,,,,,,"RAWBYTE,17798,0a,10"
2026-04-23 16:31:18.051,UNKNOWN,,,,,,,,"RAWBYTE,17818,02,2"
2026-04-23 16:31:18.071,UNKNOWN,,,,,,,,"RAWBYTE,17838,01,1"
2026-04-23 16:31:18.092,UNKNOWN,,,,,,,,"RAWBYTE,17859,0b,11"
2026-04-23 16:31:18.112,UNKNOWN,,,,,,,,"RAWBYTE,17880,16,22"
2026-04-23 16:31:18.133,UNKNOWN,,,,,,,,"RAWBYTE,17900,21,33"
2026-04-23 16:31:18.154,UNKNOWN,,,,,,,,"RAWBYTE,17920,2c,44"
2026-04-23 16:31:18.174,UNKNOWN,,,,,,,,"RAWBYTE,17941,0a,10"
2026-04-23 16:31:18.194,UNKNOWN,,,,,,,,"RAWBYTE,17962,02,2"
2026-04-23 16:31:18.215,UNKNOWN,,,,,,,,"RAWBYTE,17982,01,1"
2026-04-23 16:31:18.235,UNKNOWN,,,,,,,,"RAWBYTE,18002,0b,11"
