row_id,wall_time_utc,session_id,scenario_id,execution_mode,scenario_time_s,program_time_s,sample_dt_s,phase,scenario_started,steer_cmd_deg,throttle_cmd,brake_cmd,speed_mps,yaw_rad,yaw_rate_rps,mode_id,fault_flag,rtt_ms,jitter_ms,steer_ref_deg,throttle_ref,brake_ref,speed_ref_mps,tol_steer_deg,tol_throttle,tol_brake,tol_speed_mps,e_speed_actual,e_steer_actual,speed_in_tol
100,2026-04-21T10:03:56.550Z,S20260421_110349,SC01,AUTO,,7.3917,0.0616,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
101,2026-04-21T10:03:56.628Z,S20260421_110349,SC01,AUTO,,7.4697,0.078,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
102,2026-04-21T10:03:56.676Z,S20260421_110349,SC01,AUTO,,7.5169,0.0472,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
103,2026-04-21T10:03:56.754Z,S20260421_110349,SC01,AUTO,,7.595,0.0782,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
104,2026-04-21T10:03:56.816Z,S20260421_110349,SC01,AUTO,,7.6576,0.0626,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
105,2026-04-21T10:03:56.895Z,S20260421_110349,SC01,AUTO,,7.7359,0.0782,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
106,2026-04-21T10:03:56.971Z,S20260421_110349,SC01,AUTO,,7.8122,0.0763,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
107,2026-04-21T10:03:57.031Z,S20260421_110349,SC01,AUTO,,7.8723,0.0602,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
108,2026-04-21T10:03:57.094Z,S20260421_110349,SC01,AUTO,,7.9349,0.0626,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
109,2026-04-21T10:03:57.155Z,S20260421_110349,SC01,AUTO,,7.9959,0.061,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
110,2026-04-21T10:03:57.217Z,S20260421_110349,SC01,AUTO,,8.0584,0.0625,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
111,2026-04-21T10:03:57.276Z,S20260421_110349,SC01,AUTO,,8.1176,0.0592,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
112,2026-04-21T10:03:57.341Z,S20260421_110349,SC01,AUTO,,8.1819,0.0643,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
113,2026-04-21T10:03:57.405Z,S20260421_110349,SC01,AUTO,,8.2462,0.0643,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
114,2026-04-21T10:03:57.468Z,S20260421_110349,SC01,AUTO,,8.3091,0.0629,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
115,2026-04-21T10:03:57.531Z,S20260421_110349,SC01,AUTO,,8.3727,0.0636,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
116,2026-04-21T10:03:57.593Z,S20260421_110349,SC01,AUTO,,8.4343,0.0616,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
117,2026-04-21T10:03:57.644Z,S20260421_110349,SC01,AUTO,,8.4856,0.0513,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
118,2026-04-21T10:03:57.708Z,S20260421_110349,SC01,AUTO,,8.5496,0.064,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
119,2026-04-21T10:03:57.773Z,S20260421_110349,SC01,AUTO,,8.6139,0.0644,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
120,2026-04-21T10:03:57.836Z,S20260421_110349,SC01,AUTO,,8.6774,0.0634,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
121,2026-04-21T10:03:57.900Z,S20260421_110349,SC01,AUTO,,8.7416,0.0643,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
122,2026-04-21T10:03:57.964Z,S20260421_110349,SC01,AUTO,,8.8055,0.0639,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
123,2026-04-21T10:03:58.028Z,S20260421_110349,SC01,AUTO,,8.8697,0.0642,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
124,2026-04-21T10:03:58.091Z,S20260421_110349,SC01,AUTO,,8.9324,0.0627,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
125,2026-04-21T10:03:58.153Z,S20260421_110349,SC01,AUTO,,8.9945,0.0622,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
126,2026-04-21T10:03:58.216Z,S20260421_110349,SC01,AUTO,,9.0574,0.0629,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
127,2026-04-21T10:03:58.280Z,S20260421_110349,SC01,AUTO,,9.121,0.0636,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
128,2026-04-21T10:03:58.333Z,S20260421_110349,SC01,AUTO,,9.1738,0.0528,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
129,2026-04-21T10:03:58.397Z,S20260421_110349,SC01,AUTO,,9.2377,0.064,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
130,2026-04-21T10:03:58.460Z,S20260421_110349,SC01,AUTO,,9.3016,0.0638,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
131,2026-04-21T10:03:58.525Z,S20260421_110349,SC01,AUTO,,9.3661,0.0645,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
132,2026-04-21T10:03:58.589Z,S20260421_110349,SC01,AUTO,,9.43,0.0639,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
133,2026-04-21T10:03:58.652Z,S20260421_110349,SC01,AUTO,,9.4932,0.0633,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
134,2026-04-21T10:03:58.717Z,S20260421_110349,SC01,AUTO,,9.5585,0.0652,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
135,2026-04-21T10:03:58.780Z,S20260421_110349,SC01,AUTO,,9.6209,0.0624,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
136,2026-04-21T10:03:58.841Z,S20260421_110349,SC01,AUTO,,9.6821,0.0612,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
137,2026-04-21T10:03:58.903Z,S20260421_110349,SC01,AUTO,,9.7438,0.0618,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
138,2026-04-21T10:03:58.965Z,S20260421_110349,SC01,AUTO,,9.8062,0.0624,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
139,2026-04-21T10:03:59.020Z,S20260421_110349,SC01,AUTO,,9.8616,0.0554,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
140,2026-04-21T10:03:59.084Z,S20260421_110349,SC01,AUTO,,9.9253,0.0637,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
141,2026-04-21T10:03:59.151Z,S20260421_110349,SC01,AUTO,,9.9921,0.0668,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
142,2026-04-21T10:03:59.214Z,S20260421_110349,SC01,AUTO,,10.0549,0.0628,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
143,2026-04-21T10:03:59.276Z,S20260421_110349,SC01,AUTO,,10.1174,0.0625,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
144,2026-04-21T10:03:59.339Z,S20260421_110349,SC01,AUTO,,10.1799,0.0625,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
145,2026-04-21T10:03:59.401Z,S20260421_110349,SC01,AUTO,,10.2422,0.0624,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
146,2026-04-21T10:03:59.463Z,S20260421_110349,SC01,AUTO,,10.3044,0.0621,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
147,2026-04-21T10:03:59.525Z,S20260421_110349,SC01,AUTO,,10.3661,0.0617,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
148,2026-04-21T10:03:59.588Z,S20260421_110349,SC01,AUTO,,10.4289,0.0628,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
149,2026-04-21T10:03:59.650Z,S20260421_110349,SC01,AUTO,,10.4914,0.0624,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
150,2026-04-21T10:03:59.713Z,S20260421_110349,SC01,AUTO,,10.5541,0.0627,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
151,2026-04-21T10:03:59.775Z,S20260421_110349,SC01,AUTO,,10.6158,0.0617,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
152,2026-04-21T10:03:59.837Z,S20260421_110349,SC01,AUTO,,10.6778,0.062,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
153,2026-04-21T10:03:59.898Z,S20260421_110349,SC01,AUTO,,10.7389,0.0612,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
154,2026-04-21T10:03:59.960Z,S20260421_110349,SC01,AUTO,,10.8015,0.0626,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
155,2026-04-21T10:04:00.023Z,S20260421_110349,SC01,AUTO,,10.8645,0.0629,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
156,2026-04-21T10:04:00.085Z,S20260421_110349,SC01,AUTO,,10.9267,0.0623,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
157,2026-04-21T10:04:00.148Z,S20260421_110349,SC01,AUTO,,10.9889,0.0621,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
158,2026-04-21T10:04:00.210Z,S20260421_110349,SC01,AUTO,,11.0509,0.0621,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
159,2026-04-21T10:04:00.272Z,S20260421_110349,SC01,AUTO,,11.1134,0.0625,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
160,2026-04-21T10:04:00.334Z,S20260421_110349,SC01,AUTO,,11.1752,0.0619,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
161,2026-04-21T10:04:00.396Z,S20260421_110349,SC01,AUTO,,11.237,0.0617,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
162,2026-04-21T10:04:00.458Z,S20260421_110349,SC01,AUTO,,11.2994,0.0625,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
163,2026-04-21T10:04:00.520Z,S20260421_110349,SC01,AUTO,,11.3617,0.0623,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
164,2026-04-21T10:04:00.583Z,S20260421_110349,SC01,AUTO,,11.4241,0.0624,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
165,2026-04-21T10:04:00.645Z,S20260421_110349,SC01,AUTO,,11.4865,0.0624,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
166,2026-04-21T10:04:00.708Z,S20260421_110349,SC01,AUTO,,11.549,0.0625,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
167,2026-04-21T10:04:00.769Z,S20260421_110349,SC01,AUTO,,11.6107,0.0617,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
168,2026-04-21T10:04:00.847Z,S20260421_110349,SC01,AUTO,,11.6886,0.0779,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
169,2026-04-21T10:04:00.925Z,S20260421_110349,SC01,AUTO,,11.7665,0.0779,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
170,2026-04-21T10:04:00.974Z,S20260421_110349,SC01,AUTO,,11.8148,0.0483,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
171,2026-04-21T10:04:01.036Z,S20260421_110349,SC01,AUTO,,11.8769,0.0622,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
172,2026-04-21T10:04:01.098Z,S20260421_110349,SC01,AUTO,,11.9391,0.0622,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
173,2026-04-21T10:04:01.174Z,S20260421_110349,SC01,AUTO,,12.0157,0.0766,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
174,2026-04-21T10:04:01.237Z,S20260421_110349,SC01,AUTO,,12.078,0.0623,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
175,2026-04-21T10:04:01.298Z,S20260421_110349,SC01,AUTO,,12.139,0.061,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
176,2026-04-21T10:04:01.361Z,S20260421_110349,SC01,AUTO,,12.2027,0.0637,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
177,2026-04-21T10:04:01.424Z,S20260421_110349,SC01,AUTO,,12.2652,0.0625,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
178,2026-04-21T10:04:01.484Z,S20260421_110349,SC01,AUTO,,12.3252,0.06,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
179,2026-04-21T10:04:01.545Z,S20260421_110349,SC01,AUTO,,12.3864,0.0613,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
180,2026-04-21T10:04:01.608Z,S20260421_110349,SC01,AUTO,,12.4488,0.0623,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
181,2026-04-21T10:04:01.671Z,S20260421_110349,SC01,AUTO,,12.5123,0.0635,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
182,2026-04-21T10:04:01.732Z,S20260421_110349,SC01,AUTO,,12.5736,0.0613,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
183,2026-04-21T10:04:01.795Z,S20260421_110349,SC01,AUTO,,12.6365,0.0629,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
184,2026-04-21T10:04:01.857Z,S20260421_110349,SC01,AUTO,,12.6987,0.0622,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
185,2026-04-21T10:04:01.920Z,S20260421_110349,SC01,AUTO,,12.7617,0.063,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
186,2026-04-21T10:04:01.983Z,S20260421_110349,SC01,AUTO,,12.8237,0.062,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
187,2026-04-21T10:04:02.043Z,S20260421_110349,SC01,AUTO,,12.8843,0.0605,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
188,2026-04-21T10:04:02.105Z,S20260421_110349,SC01,AUTO,,12.9464,0.0622,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
189,2026-04-21T10:04:02.165Z,S20260421_110349,SC01,AUTO,,13.0067,0.0602,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
190,2026-04-21T10:04:02.228Z,S20260421_110349,SC01,AUTO,,13.0694,0.0627,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
191,2026-04-21T10:04:02.290Z,S20260421_110349,SC01,AUTO,,13.1311,0.0617,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
192,2026-04-21T10:04:02.352Z,S20260421_110349,SC01,AUTO,,13.1931,0.062,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
193,2026-04-21T10:04:02.415Z,S20260421_110349,SC01,AUTO,,13.2566,0.0635,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
194,2026-04-21T10:04:02.479Z,S20260421_110349,SC01,AUTO,,13.3201,0.0635,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
195,2026-04-21T10:04:02.542Z,S20260421_110349,SC01,AUTO,,13.3829,0.0628,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
196,2026-04-21T10:04:02.603Z,S20260421_110349,SC01,AUTO,,13.4447,0.0619,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
197,2026-04-21T10:04:02.667Z,S20260421_110349,SC01,AUTO,,13.5078,0.0631,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
198,2026-04-21T10:04:02.730Z,S20260421_110349,SC01,AUTO,,13.5708,0.0629,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
199,2026-04-21T10:04:02.792Z,S20260421_110349,SC01,AUTO,,13.6329,0.0621,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
200,2026-04-21T10:04:02.854Z,S20260421_110349,SC01,AUTO,,13.6948,0.0619,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
201,2026-04-21T10:04:02.917Z,S20260421_110349,SC01,AUTO,,13.7582,0.0634,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
202,2026-04-21T10:04:02.980Z,S20260421_110349,SC01,AUTO,,13.8212,0.063,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
203,2026-04-21T10:04:03.041Z,S20260421_110349,SC01,AUTO,,13.8826,0.0614,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
204,2026-04-21T10:04:03.104Z,S20260421_110349,SC01,AUTO,,13.945,0.0624,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
205,2026-04-21T10:04:03.165Z,S20260421_110349,SC01,AUTO,,14.0064,0.0614,start,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.05,0.8,0.0,0.0,1
